1.710981845855712891e+00,-5.229649320244789124e-02
4.848614931106567383e-01,-5.831277966499328613e-01
-8.398305624723434448e-02,5.589601397514343262e-01
1.535022139549255371e+00,-1.574779510498046875e+00
2.504790127277374268e-01,-7.629143595695495605e-01
-6.426612138748168945e-01,-1.647422075271606445e+00
4.047237932682037354e-01,6.556802988052368164e-02
6.430245041847229004e-01,-5.833344459533691406e-01
2.774662375450134277e-01,8.323312997817993164e-01
1.674330532550811768e-01,9.697244316339492798e-02
1.740994095802307129e+00,-8.182520270347595215e-01
-1.036404848098754883e+00,6.905666589736938477e-01
-1.332375407218933105e+00,1.046939611434936523e+00
-7.766686677932739258e-01,1.305708438158035278e-01
-1.014664769172668457e+00,-9.690075516700744629e-01
-2.231980413198471069e-01,1.845592558383941650e-01
1.545534491539001465e+00,-1.108722567558288574e+00
-1.599525570869445801e+00,1.078282356262207031e+00
-7.411466240882873535e-01,-1.228435277938842773e+00
3.492085039615631104e-01,-1.717972874641418457e+00
7.962690293788909912e-02,5.649471282958984375e-01
-8.096691966056823730e-01,-1.028738021850585938e+00
1.363269090652465820e+00,3.178925812244415283e-01
2.375516176223754883e+00,3.274648189544677734e-01
-3.442204475402832031e+00,8.756232261657714844e-01
-3.082360029220581055e-01,2.070749044418334961e+00
-1.793996095657348633e-01,3.463205993175506592e-01
-2.001604557037353516e+00,1.062768340110778809e+00
-2.164923399686813354e-01,2.440696954727172852e+00
8.596928715705871582e-01,1.676445245742797852e+00
-4.214689731597900391e-01,-1.398877978324890137e+00
5.413341522216796875e-01,1.158148884773254395e+00
5.932328104972839355e-01,7.961692810058593750e-01
-1.024758666753768921e-01,-4.431958124041557312e-02
4.235694408416748047e-01,-4.183236360549926758e-01
1.209300041198730469e+00,-2.323341183364391327e-02
-1.923516392707824707e-01,6.298004388809204102e-01
-9.011945724487304688e-01,1.255150198936462402e+00
-5.730392932891845703e-01,-1.592346906661987305e+00
-7.344831228256225586e-01,1.042634367942810059e+00
-5.397388339042663574e-01,-5.151423811912536621e-02
1.938404679298400879e+00,1.962736696004867554e-01
-1.901917308568954468e-01,-4.437688887119293213e-01
-1.035248517990112305e+00,-6.841398477554321289e-01
-7.454538941383361816e-01,1.013819798827171326e-01
7.952771186828613281e-01,-9.321014285087585449e-01
4.268587753176689148e-02,-1.378075629472732544e-01
-8.511412143707275391e-01,-1.096808314323425293e+00
2.661129713058471680e+00,2.040335178375244141e+00
3.362013697624206543e-01,6.873854398727416992e-01
-1.427913665771484375e+00,2.081951051950454712e-01
1.952975392341613770e+00,-1.056692957878112793e+00
-4.276499450206756592e-01,-1.863788723945617676e+00
-1.661076188087463379e+00,-8.542625904083251953e-01
9.062685966491699219e-01,1.715046286582946777e+00
7.888888567686080933e-02,6.539706587791442871e-01
-5.772659778594970703e-01,-1.719053030014038086e+00
2.834284007549285889e-01,-1.081061124801635742e+00
-1.279980897903442383e+00,8.414021730422973633e-01
-4.010119140148162842e-01,1.788083672523498535e+00
-7.932091355323791504e-01,-6.707063913345336914e-01
1.220652610063552856e-01,-8.840124011039733887e-01
1.476790904998779297e+00,-1.135653018951416016e+00
-1.046764254570007324e+00,-1.380096912384033203e+00
7.350316047668457031e-01,-5.492938756942749023e-01
3.593254089355468750e-01,4.052704274654388428e-01
-1.463822126388549805e+00,4.984862804412841797e-01
5.423774719238281250e-01,2.342054694890975952e-01
7.433896064758300781e-01,1.807247757911682129e+00
-2.398519754409790039e+00,1.136770486831665039e+00
1.532645106315612793e+00,-1.146298408508300781e+00
-9.945001006126403809e-01,-5.086804032325744629e-01
